AGD;1497305062;20;CERBERE;876408;TER;40;;C;1497339360;;;
AGN;1497304975;1;VILLENEUVE;50551;BUS;10;I;;1497327120;;;
AGN;1497304975;2;AUCH;55652;BUS;10;I;;1497329400;;;
AGN;1497304975;3;CASTELSARRAS;35558;CAR;1043;I;;1497329700;;;
AGN;1497304975;4;VILLENEUVE;50553;BUS;10;I;;1497329820;;;
AGN;1497304975;5;TOULOUSE;8500;TGV;30;I;;1497330180;;;
AGN;1497304975;6;MARMANDE;866811;TER;40;I;;1497330900;;;
AGN;1497304975;7;MONSEMPRON L;865863;TER;40;I;;1497331140;;;
AGN;1497304975;8;VILLENEUVE;50561;BUS;10;I;;1497331920;;;
AGN;1497304975;9;AUCH;55654;BUS;10;I;;1497332040;;;
AGN;1497304975;10;TOULOUSE;871802;TER;40;I;;1497332340;;;
AGN;1497304975;11;MARMANDE;866863;TER;40;I;;1497332520;;;
AGN;1497304975;12;MONSEMPRON L;865865;TER;40;I;;1497334380;;;
AGN;1497304975;13;BORDEAUX;866813;TER;40;I;;1497334440;;;
AGN;1497304975;14;VILLENEUVE;50563;BUS;10;I;;1497334620;;;
AGN;1497304975;15;TOULOUSE;871810;TER;40;I;;1497334620;;;
AGN;1497304975;16;BORDEAUX;866815;TER;40;I;;1497335520;;;
AGN;1497304975;17;BORDEAUX;4655;INTERCITES;73;I;;1497335880;;;
AGN;1497304975;18;VILLENEUVE;50565;BUS;10;I;;1497336720;;;
AGN;1497304975;19;VILLENEUVE;50567;BUS;10;I;;1497338220;;;
AGN;1497304975;20;VILLENEUVE;50569;BUS;10;I;;1497340020;;;
AGQ;1497305181;1;ST ANDRE L.G;883503;TER;40;;A;1497331260;;;
AGQ;1497305181;2;CHAMBERY;49646;BUS;10;;;1497332160;;;
AGQ;1497305181;3;CHAMBERY;883504;TER;40;;A;1497349560;;;
AGQ;1497305181;4;ST ANDRE L.G;883507;TER;40;;A;1497356280;;;
AGQ;1497305181;5;CHAMBERY;49652;BUS;10;;;1497357660;;;
AGQ;1497305181;6;CHAMBERY;883506;TER;40;;A;1497368160;;;
AGQ;1497305181;7;CHAMBERY;49658;BUS;10;;;1497372180;;;
AGQ;1497305181;8;CHAMBERY;49660;BUS;10;;;1497375360;;;
AGQ;1497305181;9;ST ANDRE L.G;883503;TER;40;;A;1497331260;;;
AGQ;1497305181;10;CHAMBERY;49646;BUS;10;;;1497332160;;;
AGQ;1497305181;11;CHAMBERY;883504;TER;40;;A;1497349560;;;
AGQ;1497305181;12;ST ANDRE L.G;883507;TER;40;;A;1497356280;;;
AGQ;1497305181;13;CHAMBERY;49652;BUS;10;;;1497357660;;;
AGQ;1497305181;14;CHAMBERY;883506;TER;40;;A;1497368160;;;
AGQ;1497305181;15;CHAMBERY;49658;BUS;10;;;1497372180;;;
AGQ;1497305181;16;CHAMBERY;49660;BUS;10;;;1497375360;;;
AEB;1497305180;1;EPIERRE;49844;BUS;10;;;1497324840;;;
AEB;1497305180;2;AITON;49969;BUS;10;;;1497329700;;;
AEB;1497305180;3;MODANE;883354;TER;40;;A;1497329700;;;
AEB;1497305180;4;CHAMBERY;883301;TER;40;;B;1497330240;;;
AEB;1497305180;5;MODANE;883358;TER;40;;A;1497333360;;;
AEB;1497305180;6;CHAMBERY;883305;TER;40;;B;1497333840;;;
AEB;1497305180;7;MODANE;49848;BUS;10;;;1497337860;;;
AEB;1497305180;8;CHAMBERY;49845;BUS;10;;;1497338160;;;
AEB;1497305180;9;MODANE;883366;TER;40;;A;1497343500;;;
AEB;1497305180;10;CHAMBERY;883309;TER;40;;B;1497347460;;;
AEB;1497305180;11;MODANE;883372;TER;40;;A;1497350520;;;
AEB;1497305180;12;CHAMBERY;883313;TER;40;;B;1497351960;;;
AEB;1497305180;13;MODANE;49850;BUS;10;;;1497353640;;;
AEB;1497305180;14;MODANE;883380;TER;40;;A;1497358320;;;
AEB;1497305180;15;CHAMBERY;883321;TER;40;;B;1497359640;;;
AEB;1497305180;16;MODANE;883382;TER;40;;A;1497365700;;;
AEB;1497305180;17;LYON P. DIEU;17925;TER;40;;B;1497366240;;;
AEB;1497305180;18;MODANE;883386;TER;40;;A;1497369300;;;
AEB;1497305180;19;CHAMBERY;883329;TER;40;;B;1497370320;;;
AEB;1497305180;20;ST JEAN D.M.;49970;BUS;10;;;1497371640;;;
AYS;1497305053;1;ABBEVILLE;848300;TER;40;;2;1497323880;;;
AYS;1497305053;2;BOULOGNE;848836;TER;40;;2;1497326580;;;
AYS;1497305053;3;AMIENS;848801;TER;40;;1;1497328380;;;
AYS;1497305053;4;ABBEVILLE;848302;TER;40;;2;1497328560;;;
AYS;1497305053;5;AMIENS;848303;TER;40;;1;1497329820;;;
AYS;1497305053;6;CALAIS;848838;TER;40;;2;1497330120;;;
AYS;1497305053;7;ABBEVILLE;848304;TER;40;;2;1497331080;;;
AYS;1497305053;8;AMIENS;848803;TER;40;;1;1497331440;;;
AYS;1497305053;9;ABBEVILLE;848306;TER;40;;2;1497332160;;;
AYS;1497305053;10;LE TREPORT;848334;TER;40;;2;1497332940;;;
AYS;1497305053;11;AMIENS;848305;TER;40;;1;1497333420;;;
AYS;1497305053;12;AMIENS;848307;TER;40;;1;1497334980;;;
AYS;1497305053;13;ABBEVILLE;848310;TER;40;;2;1497335760;;;
AYS;1497305053;14;CALAIS;848842;TER;40;;2;1497337320;;;
AYS;1497305053;15;AMIENS;848311;TER;40;;1;1497340560;;;
AYS;1497305053;16;BOULOGNE;848818;TER;40;;2;1497348120;;;
AYS;1497305053;17;AMIENS;848317;TER;40;;1;1497351360;;;
AYS;1497305053;18;AMIENS;848319;TER;40;;1;1497352980;;;
AYS;1497305053;19;ABBEVILLE;848324;TER;40;;2;1497353760;;;
AYS;1497305053;20;AMIENS;848819;TER;40;;1;1497354960;;;
ANJ;1497305131;1;BOURG ST M.;17910;TER;40;;A;1497325980;;;
ANJ;1497305131;2;BOURG ST M.;17912;TER;40;;A;1497329580;;;
ANJ;1497305131;3;BOURG ST M.;460634;BUS;10;;;1497333600;;;
ANJ;1497305131;4;CHAMBERY;49821;BUS;10;;;1497333600;;;
ANJ;1497305131;5;BOURG ST M.;49828;BUS;10;;;1497335160;;;
ANJ;1497305131;6;MOUTIERS;49827;BUS;10;;;1497337800;;;
ANJ;1497305131;7;BOURG ST M.;49830;BUS;10;;;1497338400;;;
ANJ;1497305131;8;CHAMBERY;49829;BUS;10;;;1497340200;;;
ANJ;1497305131;9;BOURG ST M.;460636;BUS;10;;;1497342000;;;
ANJ;1497305131;10;ALBERTVILLE;460633;BUS;10;;;1497345720;;;
ANJ;1497305131;11;BOURG ST M.;460638;BUS;10;;;1497349200;;;
ANJ;1497305131;12;BOURG ST M.;462638;BUS;10;;;1497349200;;;
ANJ;1497305131;13;ALBERTVILLE;460635;BUS;10;;;1497349320;;;
ANJ;1497305131;14;BOURG ST M.;460640;BUS;10;;;1497356400;;;
ANJ;1497305131;15;ALBERTVILLE;460637;BUS;10;;;1497360120;;;
ANJ;1497305131;16;BOURG ST M.;49834;BUS;10;;;1497360960;;;
ANJ;1497305131;17;BOURG ST M.;460642;BUS;10;;;1497364560;;;
ANJ;1497305131;18;BOURG ST M.;462642;BUS;10;;;1497364560;;;
ANJ;1497305131;19;ALBERTVILLE;49837;BUS;10;;;1497366900;;;
ANJ;1497305131;20;BOURG ST M.;49838;BUS;10;;;1497369720;;;
AXP;1497305964;1;MARSEILLE;880110;TER;40;;A;1497327540;;;
AXP;1497305964;2;PERTUIS;880605;TER;40;;1;1497328620;;;
AXP;1497305964;3;PERTUIS;880607;TER;40;;1;1497331020;;;
AXP;1497305964;4;MARSEILLE;880112;TER;40;;2;1497331140;;;
AXP;1497305964;5;GAP;17413;TER;40;;1;1497332220;;;
AXP;1497305964;6;MARSEILLE;880114;TER;40;;B;1497332340;;;
AXP;1497305964;7;MARSEILLE;880116;TER;40;;A;1497333600;;;
AXP;1497305964;8;MARSEILLE;880118;TER;40;;2;1497334740;;;
AXP;1497305964;9;PERTUIS;880609;TER;40;;1;1497334740;;;
AXP;1497305964;10;SISTERON;880651;TER;40;;1;1497336000;;;
AXP;1497305964;11;MARSEILLE;880120;TER;40;;2;1497336060;;;
AXP;1497305964;12;MARSEILLE;880122;TER;40;;A;1497337140;;;
AXP;1497305964;13;MARSEILLE;17402;TER;40;;1;1497338220;;;
AXP;1497305964;14;MARSEILLE;880124;TER;40;;2;1497339540;;;
AXP;1497305964;15;MARSEILLE;880610;TER;40;;A;1497340680;;;
AXP;1497305964;16;BRIANCON;17421;TER;40;;1;1497340740;;;
AXP;1497305964;17;MARSEILLE;880650;TER;40;;1;1497342960;;;
AXP;1497305964;18;PERTUIS;880613;TER;40;;1;1497346620;;;
AXP;1497305964;19;MARSEILLE;880612;TER;40;;A;1497348000;;;
AXP;1497305964;20;BRIANCON;17437;TER;40;;1;1497348120;;;
AXV;1497305573;1;MARSEILLE ST;6102;TGV;30;I;;1497324660;;;
AXV;1497305573;2;MARSEILLE ST;6136;TGV;30;I;;1497327180;;;
AXV;1497305573;3;MARSEILLE ST;5065;TGV;30;I;;1497327720;;;
AXV;1497305573;4;MARSEILLE ST;9854;TGV;30;I;;1497327720;;;
AXV;1497305573;5;TOULON;6150;TGV;30;I;;1497328440;;;
AXV;1497305573;6;MARSEILLE ST;6106;TGV;30;I;;1497330780;;;
AXV;1497305573;7;LYON PART D;6805;TGV;30;I;;1497333780;;;
AXV;1497305573;8;MARSEILLE ST;9730;TGV;30;I;;1497334500;;;
AXV;1497305573;9;MARSEILLE ST;9582;TGV;30;I;;1497334920;;;
AXV;1497305573;10;MARSEILLE ST;6284;OUIGO;39;I;;1497335580;;;
AXV;1497305573;11;MARSEILLE ST;6112;TGV;30;I;;1497337920;;;
AXV;1497305573;12;MARSEILLE ST;2912;IDTGV;33;I;;1497337920;;;
AXV;1497305573;13;MARSEILLE ST;9860;TGV;30;I;;1497338520;;;
AXV;1497305573;14;PARIS;6101;TGV;30;I;;1497338820;;;
AXV;1497305573;15;MARSEILLE ST;6114;TGV;30;I;;1497341520;;;
AXV;1497305573;16;NICE VILLE;6814;TGV;30;I;;1497342360;;;
AXV;1497305573;17;PARIS;6103;TGV;30;I;;1497343440;;;
AXV;1497305573;18;MARSEILLE ST;6116;TGV;30;I;;1497348780;;;
AXV;1497305573;19;PARIS;6173;TGV;30;I;;1497349020;;;
AXV;1497305573;20;PARIS;6155;TGV;30;I;;1497349020;;;
AIX;1497304990;1;CHAMBERY;883600;TER;40;;B;1497325620;;;
AIX;1497304990;2;ANNECY;6961;TGV;30;;A;1497326280;;;
AIX;1497304990;3;GRENOBLE;96600;TER;40;;C;1497326820;;;
AIX;1497304990;4;ANNECY;17507;TER;40;;A;1497327780;;;
AIX;1497304990;5;MOUTIERS;49820;BUS;10;;;1497328260;;;
AIX;1497304990;6;CHAMBERY;883803;TER;40;;B;1497328380;;;
AIX;1497304990;7;ANNECY;17940;TER;40;;C;1497328500;;;
AIX;1497304990;8;CHAMBERY;883807;TER;40;;A;1497329700;;;
AIX;1497304990;9;AMBERIEU;883651;TER;40;;A;1497330480;;;
AIX;1497304990;10;ANNECY;17511;TER;40;;A;1497331380;;;
AIX;1497304990;11;GRENOBLE;17553;TER;40;;B;1497331980;;;
AIX;1497304990;12;ANNECY;17942;TER;40;;C;1497332100;;;
AIX;1497304990;13;CHAMBERY;883606;TER;40;;B;1497332820;;;
AIX;1497304990;14;GRENOBLE;96604;TER;40;;C;1497333240;;;
AIX;1497304990;15;ANNECY;6963;TGV;30;;A;1497333480;;;
AIX;1497304990;16;GENEVE;96631;TER;40;;B;1497333780;;;
AIX;1497304990;17;AMBERIEU;883657;TER;40;;A;1497334200;;;
AIX;1497304990;18;CHAMBERY;883810;TER;40;;E;1497334560;;;
AIX;1497304990;19;LYON P DIEU;17971;TER;40;;B;1497334860;;;
AIX;1497304990;20;ANNECY;17513;TER;40;;A;1497334980;;;
ALA;1497305106;1;BRIGNAIS;890300;TER;40;I;;1497328860;;;
ALA;1497305106;2;LYON ST PAUL;890351;TER;40;I;;1497329280;;;
ALA;1497305106;3;BRIGNAIS;890302;TER;40;I;;1497330660;;;
ALA;1497305106;4;LYON ST PAUL;890353;TER;40;I;;1497331080;;;
ALA;1497305106;5;BRIGNAIS;890304;TER;40;I;;1497332460;;;
ALA;1497305106;6;LYON ST PAUL;890355;TER;40;I;;1497332880;;;
ALA;1497305106;7;BRIGNAIS;890306;TER;40;I;;1497334260;;;
ALA;1497305106;8;LYON ST PAUL;890357;TER;40;I;;1497334680;;;
ALA;1497305106;9;BRIGNAIS;890308;TER;40;I;;1497336060;;;
ALA;1497305106;10;LYON ST PAUL;890359;TER;40;I;;1497336480;;;
ALA;1497305106;11;BRIGNAIS;890310;TER;40;I;;1497337860;;;
ALA;1497305106;12;LYON ST PAUL;890361;TER;40;I;;1497338280;;;
ALA;1497305106;13;BRIGNAIS;890314;TER;40;I;;1497345060;;;
ALA;1497305106;14;LYON ST PAUL;890365;TER;40;I;;1497345480;;;
ALA;1497305106;15;BRIGNAIS;890316;TER;40;I;;1497348660;;;
ALA;1497305106;16;LYON ST PAUL;890367;TER;40;I;;1497349080;;;
ALA;1497305106;17;BRIGNAIS;890318;TER;40;I;;1497352260;;;
ALA;1497305106;18;LYON ST PAUL;890369;TER;40;I;;1497352680;;;
ALA;1497305106;19;BRIGNAIS;890320;TER;40;I;;1497355860;;;
ALA;1497305106;20;LYON ST PAUL;890371;TER;40;I;;1497356280;;;
ABN;1497305031;1;ANNECY;17506;TER;40;;A;1497326880;;;
ABN;1497305031;2;ANNECY;17940;TER;40;;A;1497327840;;;
ABN;1497305031;3;CHAMBERY;883803;TER;40;;B;1497329280;;;
ABN;1497305031;4;ANNECY;17510;TER;40;;A;1497330480;;;
ABN;1497305031;5;CHAMBERY;883807;TER;40;;B;1497330540;;;
ABN;1497305031;6;ANNECY;17942;TER;40;;A;1497331320;;;
ABN;1497305031;7;GRENOBLE;17553;TER;40;;B;1497332940;;;
ABN;1497305031;8;ANNECY;17512;TER;40;;A;1497334140;;;
ABN;1497305031;9;ANNECY;17944;TER;40;;A;1497334860;;;
ABN;1497305031;10;VALENCE;17555;TER;40;;B;1497336480;;;
ABN;1497305031;11;ANNECY;17516;TER;40;;A;1497337680;;;
ABN;1497305031;12;LYON P. DIEU;17973;TER;40;;B;1497339240;;;
ABN;1497305031;13;CHAMBERY;883817;TER;40;;B;1497340080;;;
ABN;1497305031;14;ANNECY;883864;TER;40;;A;1497341280;;;
ABN;1497305031;15;LYON P. DIEU;17975;TER;40;;B;1497342840;;;
ABN;1497305031;16;VALENCE;17565;TER;40;;B;1497343680;;;
ABN;1497305031;17;ANNECY;17520;TER;40;;A;1497344880;;;
ABN;1497305031;18;VALENCE;17571;TER;40;;B;1497350880;;;
ABN;1497305031;19;ANNECY;17524;TER;40;;A;1497352080;;;
ABN;1497305031;20;LYON P. DIEU;17979;TER;40;;B;1497353640;;;
ALV;1497304991;1;MOUTIERS;49820;TER;40;;GR;1497323820;;;
ALV;1497304991;2;BOURG ST MAU;49822;TER;40;;GR;1497324660;;;
ALV;1497304991;3;BOURG ST MAU;17910;TER;40;I;;1497328560;;;
ALV;1497304991;4;CHAMBERY;49821;TER;40;;GR;1497331020;;;
ALV;1497304991;5;BOURG ST MAU;49818;TER;40;;GR;1497331200;;;
ALV;1497304991;6;MOUTIERS;49824;TER;40;;GR;1497331800;;;
ALV;1497304991;7;BOURG ST MAU;17912;TER;40;I;;1497332280;;;
ALV;1497304991;8;CHAMBERY;883103;TER;40;I;;1497332640;;;
ALV;1497304991;9;CHAMBERY;49829;TER;40;;GR;1497337500;;;
ALV;1497304991;10;BOURG ST MAU;460634;TER;40;;GR;1497338100;;;
ALV;1497304991;11;CHAMBERY;883105;TER;40;I;;1497341640;;;
ALV;1497304991;12;BOURG ST MAU;49830;TER;40;;GR;1497341940;;;
ALV;1497304991;13;CHAMBERY;49831;TER;40;;GR;1497343200;;;
ALV;1497304991;14;BOURG ST MAU;460636;;;;GR;1497346500;;;
ALV;1497304991;15;CHAMBERY;883115;TER;40;I;;1497348840;;;
ALV;1497304991;16;MOUTIERS;49832;TER;40;;GR;1497350700;;;
ALV;1497304991;17;CHAMBERY;49835;TER;40;;GR;1497352800;;;
ALV;1497304991;18;BOURG ST MAU;460638;;;;GR;1497353700;;;
ALV;1497304991;19;LYON PART DI;17905;TER;40;I;;1497356040;;;
ALV;1497304991;20;BOURG ST MAU;460640;;;;GR;1497360900;;;
ALB;1497305023;1;TOULOUSE;35852;BUS;10;;;1497310740;;;
ALB;1497305023;2;CARMAUX;870051;TER;40;;A;1497325020;;;
ALB;1497305023;3;CARMAUX;870053;TER;40;;A;1497327180;;;
ALB;1497305023;4;CARMAUX;870055;TER;40;;A;1497328380;;;
ALB;1497305023;5;CARMAUX;870057;TER;40;;C;1497330120;;;
ALB;1497305023;6;TOULOUSE;870000;TER;40;;A;1497330180;;;
ALB;1497305023;7;RODEZ;870001;TER;40;;A;1497332280;;;
ALB;1497305023;8;MONTAUBAN;55577;BUS;10;;;1497332520;;;
ALB;1497305023;9;MILLAU;55563;BUS;10;;;1497335040;;;
ALB;1497305023;10;TOULOUSE;870002;TER;40;;A;1497335100;;;
ALB;1497305023;11;RODEZ;870003;TER;40;;A;1497337200;;;
ALB;1497305023;12;RODEZ;870005;TER;40;;A;1497340080;;;
ALB;1497305023;13;TOULOUSE;870050;TER;40;;A;1497342180;;;
ALB;1497305023;14;MONTAUBAN;55581;BUS;10;;;1497344100;;;
ALB;1497305023;15;RODEZ;870007;TER;40;;A;1497346800;;;
ALB;1497305023;16;CARMAUX;870059;TER;40;;A;1497347940;;;
ALB;1497305023;17;TOULOUSE;870006;TER;40;;A;1497348900;;;
ALB;1497305023;18;MONTAUBAN;55583;BUS;10;;;1497351900;;;
ALB;1497305023;19;RODEZ;870009;TER;40;;C;1497353760;;;
ALB;1497305023;20;TOULOUSE;870052;TER;40;;A;1497353820;;;
ALM;1497306009;1;CARMAUX;870051;TER;40;;;1497324780;;;
ALM;1497306009;2;CARMAUX;870053;TER;40;;;1497327000;;;
ALM;1497306009;3;CARMAUX;870055;TER;40;;;1497328200;;;
ALM;1497306009;4;CARMAUX;870057;TER;40;;;1497329880;;;
ALM;1497306009;5;TOULOUSE MATABIAU;870000;TER;40;;;1497330420;;;
ALM;1497306009;6;RODEZ;870001;TER;40;;;1497332100;;;
ALM;1497306009;7;TOULOUSE MATABIAU;870002;TER;40;;;1497335340;;;
ALM;1497306009;8;RODEZ;870003;TER;40;;;1497336960;;;
ALM;1497306009;9;RODEZ;870005;TER;40;;;1497339900;;;
ALM;1497306009;10;TOULOUSE MATABIAU;870050;TER;40;;;1497342360;;;
ALM;1497306009;11;RODEZ;870007;TER;40;;;1497346620;;;
ALM;1497306009;12;CARMAUX;870059;TER;40;;;1497347700;;;
ALM;1497306009;13;TOULOUSE MATABIAU;870006;TER;40;;;1497349140;;;
ALM;1497306009;14;RODEZ;870009;TER;40;;;1497353520;;;
ALM;1497306009;15;TOULOUSE MATABIAU;870052;TER;40;;;1497354000;;;
ALM;1497306009;16;TOULOUSE MATABIAU;870054;TER;40;;;1497356460;;;
ALM;1497306009;17;CARMAUX;870061;TER;40;;;1497359280;;;
ALM;1497306009;18;TOULOUSE MATABIAU;870008;TER;40;;;1497359760;;;
ALM;1497306009;19;RODEZ;870011;TER;40;;;1497361440;;;
ALM;1497306009;20;CARMAUX;870063;TER;40;;;1497366120;;;
VVN;1497305097;1;VILLEFRANCHE;49799;BUS;10;;;1497324600;;;
VVN;1497305097;2;ROANNE;886603;TER;40;;C;1497326880;;;
VVN;1497305097;3;LYON PERR.;889652;TER;40;;D;1497327780;;;
VVN;1497305097;4;MACON VILLE;887103;TER;40;;C;1497327960;;;
VVN;1497305097;5;VILLEFRANCHE;887105;TER;40;;C;1497329820;;;
VVN;1497305097;6;VIENNE;887102;TER;40;;D;1497330120;;;
VVN;1497305097;7;ROANNE;886605;TER;40;;A;1497330480;;;
VVN;1497305097;8;LYON PERR.;889654;TER;40;;D;1497331440;;;
VVN;1497305097;9;VILLEFRANCHE;887107;TER;40;;C;1497331620;;;
VVN;1497305097;10;VIENNE;887104;TER;40;;D;1497331920;;;
VVN;1497305097;11;ROANNE;886607;TER;40;;C;1497332040;;;
VVN;1497305097;12;VILLEFRANCHE;887109;TER;40;;C;1497333360;;;
VVN;1497305097;13;VIENNE;887106;TER;40;;D;1497333720;;;
VVN;1497305097;14;LYON PERR.;886602;TER;40;;D;1497334980;;;
VVN;1497305097;15;VILLEFRANCHE;887111;TER;40;;C;1497335160;;;
VVN;1497305097;16;VIENNE;887108;TER;40;;D;1497335520;;;
VVN;1497305097;17;ROANNE;886611;TER;40;;C;1497335640;;;
VVN;1497305097;18;VILLEFRANCHE;887113;TER;40;;C;1497337020;;;
VVN;1497305097;19;VIENNE;887110;TER;40;;D;1497337320;;;
VVN;1497305097;20;ROANNE;886613;TER;40;;C;1497339300;;;
ALN;1497304992;1;ARGENTAN;857134;TER;40;I;;1497328800;;;
ALN;1497304992;2;CAEN;857106;TER;40;I;;1497330780;;;
ALN;1497304992;3;LE MANS;857103;TER;40;I;;1497332940;;;
ALN;1497304992;4;CAEN;857108;TER;40;I;;1497335880;;;
ALN;1497304992;5;LE MANS;857105;TER;40;I;;1497336360;;;
ALN;1497304992;6;LE MANS;857107;TER;40;I;;1497340020;;;
ALN;1497304992;7;SURDON;36702;BUS;10;I;;1497340680;;;
ALN;1497304992;8;CAEN;13020;INTERCITES;73;I;;1497341160;;;
ALN;1497304992;9;TOURS;13031;INTERCITES;73;I;;1497344580;;;
ALN;1497304992;10;CAEN;853610;TER;40;I;;1497347100;;;
ALN;1497304992;11;LE MANS;857113;TER;40;I;;1497353460;;;
